location,day,meal,zone,dish,ingredients
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Flour Tortillas,"10in flour tortillas (enriched bleached flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, soybean oil, vegetable shortening [soybean oil, mono- and diglycerides, vitamin e, vitamin c palmitate], salt, mono- and diglycerides, baking powder [sodium bicarbonate, cornstarch, sodium aluminum sulfate, calcium sulfate, monocalcium phosphate], calcium propionate, wheat gluten, fumaric acid, guar gum, xanthan gum, microcrystalline cellulose, l-cysteine)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Sour Cream,"Sour cream (cultured cream. contains less than 2% of whey, modified corn starch, sodium tripolyphosphate, carrageenan, calcium sulfate, locust bean gum, guar gum, potassium sorbate)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Pico De Gallo,"1/4in pico de gallo (tomatoes, onion, fresh cilantro, jalapeno pepper)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Carrot Spiced Soup,"Carrot spiced soup (vegetarian stock [water, natural vegetarian flavor {water, onion, carrot, celery, salt}], carrot puree, sweet potato, onion, expeller-pressed canola oil, orange juice concentrate, ginger puree, lemon juice, salt, basil, cornstarch, turmeric, cinnamon, cayenne pepper)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Red,Grandma Mary's Chicken Soup,"Grandma mary's chicken soup (daylight) (chicken broth, carrots, celery, parsnip, chicken [chicken, water, salt], egg noodles [durum flour [wheat], eggs, egg whites, niacin, iron [ferrous sulfate], thiamin mononitrate, riboflavin, folic acid], sea salt, dill, cultured dextrose, black pepper)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Yellow,Beef Shawarma,"Frozen precooked sliced gyro beef and lamb (beef, water, breadcrumbs [enriched wheat flour {enriched with niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, salt, yeast, sugar, malted barley flour], cereal binder [corn flour, wheat flour and rye flour], methylcellulose, contains less than 2% of seasonings [monosodium glutamate, spices, dehydrated garlic, onion powder, maltodextrin], salt, lamb, soy protein concentrate, yeast extract, sodium phosphate), afghani salad (3/8in diced tomatoes, 1/2in Diced Skin-on Cucumbers, 1/4in Diced Red Onions, Fresh Fine Chopped Cilantro, Bottled Lemon Juice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper), basmati rice (Tap water, Dried White Basmati Rice), Naan Bread (unbleached enriched flour [wheat flour, malted barley flour, reduced iron, thiamin mononitrate, niacin, riboflavin, folic acid], filtered water, canola oil, sugar, sea salt, yeast, cultured wheat, baking powder [sodium bicarbonate, sodium acid pyrophosphate, potato starch], enzymes), roasted garlic lemon tahini sauce (Non-fat plain greek yogurt (cultured pasteurized grade a nonfat milk), Tahini Paste (roasted hulled crushed sesame seeds), Bottled Lemon Juice, Whole Milk, garlic mash (Whole peeled garlic cloves, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Whole Mint Leaves, Shaker Ground Black Pepper, Smoked Paprika (paprika, silicon dioxide)), Shredded Iceberg Lettuce"
Latitude (treated as Dining Commons),Tuesday,Lunch,Yellow,Falafel Plate,"1oz precooked falafel balls (water, chickpeas, parsley, onions, cilantro, serrano peppers, garlic puree [garlic, citric acid, ascorbic acid]. contains 2% or less of salt, spices, rice flour, xanthan gum), afghani salad (3/8in diced tomatoes, 1/2in Diced Skin-on Cucumbers, 1/4in Diced Red Onions, Fresh Fine Chopped Cilantro, Bottled Lemon Juice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper), basmati rice (Tap water, Dried White Basmati Rice), Naan Bread (unbleached enriched flour [wheat flour, malted barley flour, reduced iron, thiamin mononitrate, niacin, riboflavin, folic acid], filtered water, canola oil, sugar, sea salt, yeast, cultured wheat, baking powder [sodium bicarbonate, sodium acid pyrophosphate, potato starch], enzymes), Shredded Iceberg Lettuce, Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Yellow,Basmati Rice,"Tap water, Dried White Basmati Rice"
Latitude (treated as Dining Commons),Tuesday,Lunch,Blue,Bœuf à la Bourguignonne,"Frozen 1in diced beef stew meat, beef broth (Tap water, Liquid Beef Soup Base (beef stock, salt, yeast extract, sugar, natural flavors, beef fat, beef extract, caramel color, potato starch)), Red Cooking Wine (wine, water, neutral spirits, salt, grape skin extract, tartaric acid, citric acid, potassium metabisulfite, potassium sorbate), Parbaked Roast Garlic Bread Loaf (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, sour culture, roasted garlic, extra virgin olive oil, salt, garlic, semolina, olive oil, wheat germ, yeast, black pepper), Sliced Cremini Mushrooms, 3/4in Diced Yellow Onions, Raw 14/16 Sliced Pork Bacon (pork bacon. Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, flavoring, sodium nitrite), Orange Carrot Coins, Unbleached All Purpose Flour (unbleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Unsalted Butter (pasteurized cream, natural flavoring), Tomato Paste (vine-ripened tomatoes), Whole Peeled Garlic Cloves, Fresh Thyme Sprigs, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Italian Parsley Sprigs, Fresh Italian Parsley Sprigs, Shaker Ground Black Pepper, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper, Whole Bay Leaves"
Latitude (treated as Dining Commons),Tuesday,Lunch,Blue,Garlic Loaf,"Parbaked roast garlic bread loaf (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, sour culture, roasted garlic, extra virgin olive oil, salt, garlic, semolina, olive oil, wheat germ, yeast, black pepper)"
Latitude (treated as Dining Commons),Tuesday,Lunch,Green,Yaki Udon,"1/4in sliced yellow onions, Fresh Shredded Green Cabbage, Sliced Cremini Mushrooms, Frozen Udon Noodles (wheat flour, tapioca in starch, salt, water), Matchstick Carrots, Oyster Sauce (water, sugar, salt, oyster extractives [oyster, water, salt], modified corn starch, caramel color, sodium benzoate), Superior Dark Soy Sauce (water, soybeans, sugar, salt, wheat flour. Per manufacturer, contains sulfites), Tap Water, Citrus Mix Micro Greens, Dark Brown Sugar, 1/4in Diced Green Onions, Seasoned Rice Wine Vinegar (rice vinegar, invert sugar, salt, water), Sesame Oil, Minced Peeled Garlic Cloves, Chopped Ginger, Cornstarch, Dried Black and White Sesame Seeds"
Latitude (treated as Dining Commons),Tuesday,Dinner,Red,Pollo de Andino,"Fresh chicken thigh sliced halal, Bottled Lime Juice, Regular Soy Sauce (water, soybeans, wheat, salt. Contains less than 1% of sodium benzoate), Extra Virgin Olive Oil, Coarse Ground Black Pepper, Ground Cumin, Spanish Paprika, Dried Mexican Oregano Leaves"
Latitude (treated as Dining Commons),Tuesday,Dinner,Red,Soyrizo Fajita Mix,"Fresh sliced peppers and onions (fajita mix), Soy Chorizo Sausage Crumbles (water, organic textured soy protein [soy flour], organic soybean oil, organic distilled vinegar, organic seasoning [organic chile pepper, organic spices, salt, organic paprika, organic dextrose, organic Ancho chile powder, organic onion powder, organic garlic powder, sea salt, natural extractives of paprika], salt, organic caramel color, natural extractives of paprika)"
Latitude (treated as Dining Commons),Tuesday,Dinner,Red,Frijoles Sabrosos,"Canned pinto beans (pinto beans, water, salt, calcium chloride, calcium disodium edta), 3/8in Diced Tomatoes, 1/4in Diced Yellow Onions, Whole Peeled Garlic Cloves, Tap Water, Canola Salad Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Chipotle Peppers in Adobo Sauce (water, tomato paste, dried Chipotle peppers, distilled vinegar, corn oil. Contains 2% or less of iodized salt, potassium iodate, corn starch, onion powder, garlic powder, spices), Dried Mexican Oregano Leaves"
Latitude (treated as Dining Commons),Tuesday,Dinner,Red,Arroz de Cilantro,"Vegetable broth (Tap water, Liquid Vegetable Soup Base (tomato juice from concentrate, salt, yeast extract, sugar, potato starch, contains 2% or less of carrot extract, natural flavors)), Dried White Long Grain Rice, Fresh Fine Chopped Cilantro, 1/4in Diced Yellow Onions, Tap Water, Canola Salad Oil, Whole Peeled Garlic Cloves, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Ground Cumin, Shaker Ground Black Pepper"
Latitude (treated as Dining Commons),Tuesday,Dinner,Red,Flour Tortillas,"10in flour tortillas (enriched bleached flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, soybean oil, vegetable shortening [soybean oil, mono- and diglycerides, vitamin e, vitamin c palmitate], salt, mono- and diglycerides, baking powder [sodium bicarbonate, cornstarch, sodium aluminum sulfate, calcium sulfate, monocalcium phosphate], calcium propionate, wheat gluten, fumaric acid, guar gum, xanthan gum, microcrystalline cellulose, l-cysteine)"
Latitude (treated as Dining Commons),Tuesday,Dinner,Red,Sour Cream,"Sour cream (cultured cream. contains less than 2% of whey, modified corn starch, sodium tripolyphosphate, carrageenan, calcium sulfate, locust bean gum, guar gum, potassium sorbate)"
Latitude (treated as Dining Commons),Tuesday,Dinner,Red,Pico De Gallo,"1/4in pico de gallo (tomatoes, onion, fresh cilantro, jalapeno pepper)"
Latitude (treated as Dining Commons),Tuesday,Dinner,Yellow,Beef Shawarma,"Frozen precooked sliced gyro beef and lamb (beef, water, breadcrumbs [enriched wheat flour {enriched with niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, salt, yeast, sugar, malted barley flour], cereal binder [corn flour, wheat flour and rye flour], methylcellulose, contains less than 2% of seasonings [monosodium glutamate, spices, dehydrated garlic, onion powder, maltodextrin], salt, lamb, soy protein concentrate, yeast extract, sodium phosphate), afghani salad (3/8in diced tomatoes, 1/2in Diced Skin-on Cucumbers, 1/4in Diced Red Onions, Fresh Fine Chopped Cilantro, Bottled Lemon Juice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper), basmati rice (Tap water, Dried White Basmati Rice), Naan Bread (unbleached enriched flour [wheat flour, malted barley flour, reduced iron, thiamin mononitrate, niacin, riboflavin, folic acid], filtered water, canola oil, sugar, sea salt, yeast, cultured wheat, baking powder [sodium bicarbonate, sodium acid pyrophosphate, potato starch], enzymes), roasted garlic lemon tahini sauce (Non-fat plain greek yogurt (cultured pasteurized grade a nonfat milk), Tahini Paste (roasted hulled crushed sesame seeds), Bottled Lemon Juice, Whole Milk, garlic mash (Whole peeled garlic cloves, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Whole Mint Leaves, Shaker Ground Black Pepper, Smoked Paprika (paprika, silicon dioxide)), Shredded Iceberg Lettuce"
Latitude (treated as Dining Commons),Tuesday,Dinner,Yellow,Basmati Rice,"Tap water, Dried White Basmati Rice"
Latitude (treated as Dining Commons),Tuesday,Dinner,Blue,Fish and Chips,"4oz beer battered cod filet (cod, water, vegetable oil [canola oil, cottonseed oil, soybean oil], enriched wheat flour [flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], enriched bleached wheat flour [flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], yellow corn flour, beer [water, barley malt, rice, hops, yeast]. contains 2% or less of salt, yeast extract, spices, malt syrup [corn syrup, barley, malt extract], garlic powder, tricalcium phosphate, sodium bicarbonate, sodium aluminum phosphate, natural flavor, artificial flavor, maltodextrin, sugar, onion powder, fermented wheat protein, arabic gum, sodium tripolyphosphate), steak fries (Frozen precooked steak cut potatoes (potatoes, vegetable oil [soybean, canola, cottonseed, and/or sunflower], contains less than 2% of dextrose, disodium dihydrogen pyrophosphate [to maintain natural color]), Rice Bran Fryer Oil (NGMO rice bran oil, RDW)), Tartar Sauce (soybean oil, cured cucumber, water, high fructose corn syrup, egg yolks, distilled vinegar. Contains less than 2% of salt, onion, sodium benzoate, potassium sorbate, calcium disodium EDTA, xanthan gum, mustard seed, natural flavors), Fresh Whole Lemons, Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
Latitude (treated as Dining Commons),Tuesday,Dinner,Green,Nikujaga,"1in diced peeled yukon potatoes, Julienned Yellow Onions, Fresh Thin Sliced Choice Beef Tri-Tip, Tap Water, 1in Diced Carrots, Regular Soy Sauce (water, soybeans, wheat, salt. Contains less than 1% of sodium benzoate), Vegan Fine Granulated White Sugar, Snow Peas, Shaoxing Wine (Chinese Cooking Wine) (water, rice, wheat, salt, caramel), Mirin (Japanese Cooking Wine) (glucose syrup, water, alcohol, rice, corn syrup, salt), Canola Salad Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda)"
Latitude (treated as Dining Commons),Wednesday,Breakfast,Red,Pan Con Chicharron,"Tap water, Fresh Pork Belly 1in Cube, 3/4in Diced Peeled Sweet Potatoes, 4.5inx4.5in Sliced Ciabatta Rolls (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, yeast, wheat gluten, fully refined soybean oil, granulated sugar, salt, calcium propionate, malted wheat flour, enzymes, ascorbic acid, enriched wheat flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid]. Contains less than 2% of enzymes), 1/4in Diced Red Bell Peppers, Whole Peeled Shallots, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Bottled Lime Juice, Fresh Whole Mint Leaves, Chopped Parsley, Rice Bran Fryer Oil (NGMO rice bran oil, RDW), Whole Bay Leaves"
Latitude (treated as Dining Commons),Wednesday,Breakfast,Red,Congee Rice Porridge,"Vegetable broth (Tap water, Liquid Vegetable Soup Base (tomato juice from concentrate, salt, yeast extract, sugar, potato starch, contains 2% or less of carrot extract, natural flavors)), Tap Water, Dried Broken Grain White Calrose Rice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Sesame Oil, Ground White Pepper"
Latitude (treated as Dining Commons),Wednesday,Breakfast,Blue,Røkt laks med eggerøre,"Sliced marble rye bread (flour, rye flour, water, caraway seed, yeast, salt, sugar, enzymes, caramel color. per manufacturer, manufactured in a facility that also handles egg, milk, and sesame seeds), Liquid Whole Eggs (cage-free whole eggs, citric acid), Smoked Salmon (Atlantic salmon, salt, cane sugar, spices, hardwood and fruitwood smoke, astaxanthin), Mixed Salad Lettuce, Unsalted Butter (pasteurized cream, natural flavoring), Bottled Lemon Juice, Canola and Olive Oil Blend 75/25 (75% canola oil, 25% extra virgin olive oil), Whole Chives, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper, Fresh Whole Dill Sprigs"
Latitude (treated as Dining Commons),Wednesday,Breakfast,Blue,Plain Greek Yogurt,"Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream)"
Latitude (treated as Dining Commons),Wednesday,Breakfast,Blue,Turkish Cardamom Pistachio Yogurt,"Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream), Whole Shelled Pistachios, Extra Virgin Olive Oil, Frozen Lemon Zest, Dried Ground Cardamom (cardamom)"
Latitude (treated as Dining Commons),Wednesday,Breakfast,Blue,Chai Spiced Yogurt,"Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream), Whole Milk, Vanilla Extract (water, vanilla bean extractives, alcohol), Ground Cinnamon, Vegan Fine Granulated White Sugar, Dried Ground Ginger (ginger, sulfur dioxide. Per manufacturer, contains sulfites), Dried Ground Cardamom (cardamom), Ground Nutmeg, Ground Coriander"
Latitude (treated as Dining Commons),Wednesday,Breakfast,Blue,Fresh Fruit Salad,"Fresh fruit salad (pineapple, grape, melon) (cantaloupe, honeydew, pineapple, grapes)"
Latitude (treated as Dining Commons),Wednesday,Breakfast,Green,Pineapple Bun,"Pineapple bun (milk bread bun [unbleached wheat flour {wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid}, milk bread starter {milk, vitamin d3, unbleached wheat flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid)}, milk, vitamin d3, sugar, butter {cream, natural flavor}, eggs, dry yeast {yeast (saccharomyces cerevisiae), sorbitan monostearate, ascorbic acid}, salt], pineapple topping for milk bread [cake flour {enriched bleached wheat flour (niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid)}, butter {cream, natural flavor}, sugar, wheat flour, dried milk, eggs, evaporated milk {milk, dipotassium phosphate, carrageenan, vitamin d3}, baking powder {sodium bicarbonate, cornstarch, sodium aluminum sulfate, calcium sulfate, monocalcium phosphate}, baking soda, ammonium bicarbonate, turmeric])"
Latitude (treated as Dining Commons),Wednesday,Breakfast,Green,Apple Danish Stick,"Apple danish stick (danish stick dough [unbleached wheat flour {wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid}, water, unsalted butter, salt], apple cube filling [water, high fructose corn syrup, dehydrated apples {preserved with sodium sulfite}, corn syrup, modified food starch, contains 2% or less of citric acid, preservatives [sodium benzoate, sodium propionate, potassium sorbate, sodium meta-bisulfite], salt, natural flavors, spices, lemon juice concentrate, agar {r11588}], water, sugar)"
Latitude (treated as Dining Commons),Wednesday,Lunch,Red,Salchipapa,"Frozen precooked steak cut potatoes (potatoes, vegetable oil [soybean, canola, cottonseed, and/or sunflower], contains less than 2% of dextrose, disodium dihydrogen pyrophosphate [to maintain natural color]), Sliced Linguiça Sausage (pork, wine vinegar, paprika, contains 2% or less of salt, nonfat milk powder, garlic, sugar, spices, monosodium glutamate, sodium nitrate), Kewpie Mayonnaise (vegetable oil [canola oil, soybean oil], egg yolk, vinegar, salt, monosodium glutamate, spice, natural flavor), Sour Cream (cultured cream. Contains less than 2% of whey, modified corn starch, sodium tripolyphosphate, carrageenan, calcium sulfate, locust bean gum, guar gum, potassium sorbate), Fancy Ketchup (tomato concentrate, distilled vinegar, high fructose corn syrup, corn syrup, salt, spice, onion powder, natural flavoring), Bottled Lime Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Aji Amarillo Powder (dried Aji amarillo chiles, silicon dioxide, anti caking agent), Fancy Ketchup (tomato concentrate, distilled vinegar, high fructose corn syrup, corn syrup, salt, spice, onion powder, natural flavoring), Chopped Parsley, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Ground White Pepper, Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
Latitude (treated as Dining Commons),Wednesday,Lunch,Red,Five Bean Chili,"Five bean vegan chili soup (daylight) (water, pinto beans, black beans, kidney beans, carrots, celery, corn, diced tomatoes [vine ripened fresh tomatoes, tomato juice, salt, calcium chloride, citric acid], tomato puree [fresh vine ripened california tomatoes, citric acid], white beans, tomato paste [vine ripened fresh tomatoes, citric acid], red bell pepper, garbanzo beans, onion, pasilla pepper, chipotle sauce [chili peppers, chipotle, natural flavor, salt, citric acid], brown sugar, lemon juice, sea salt, garlic, non-gmo canola oil, smoked paprika, cumin, hickory liquid smoke [water, natural hickory smoke flavor], cultured dextrose, oregano, chili powder, cinnamon)"
Latitude (treated as Dining Commons),Wednesday,Lunch,Red,Mexican Chicken Tortilla Soup,"Mexican chicken tortilla soup (daylight) (chicken broth, tomato puree [tomatoes, tomato puree, citric acid], chicken breast [chicken breast with rib meat, water, potato starch, salt, sugar, granulated garlic, black pepper], corn tortillas [water, stone ground corn masa flour, stone ground fresh corn. contains less than 2% of each of the following: cellulose gum, fumaric acid, potassium sorbate, calcium propionate, propionic acid, phosphoric acid, guar gum, sorbic acid, trace of lime], onion, red bell pepper, tomatoes, cilantro, tomato paste [vine-ripened fresh tomatoes, citric acid], sea salt, basil, jalapeno pepper, canola oil, cumin, hot sauce [aged cayenne red peppers, distilled vinegar, water, salt and garlic powder], cultured dextrose, chili powder, black pepper, oregano)"
Latitude (treated as Dining Commons),Wednesday,Lunch,Yellow,Paneer Tikka Masala,"Paneer (Paneer (pasteurized milk, acetic acid, lactic acid, titanium dioxide [no rennet or pepsin])), 1in Diced Red Bell Peppers, 1in Diced Yellow Onions, Heavy Whipping Cream (heavy cream. Contains less than 1% of carrageenan, mono- and diglycerides, polysorbate 80), Tikka Masala Curry Paste (tomato paste, onions [onions, expeller pressed canola oil], expeller pressed canola oil, ginger, curry paste [garlic, onions, salt, spices], vinegar, garlic, salt, evaporated cane juice, spices, cardamom, Jalapeno, lentil flour, garlic powder, black pepper, cayenne pepper, fruitrim [fruit juice, natural grain dextrin], citric acid, lemon juice, fenugreek leaf, glucono-delta lactone, oleoresin of paprika, celery seeds, ginger powder, onion powder, bay leaf), Tap Water, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Fresh Cilantro Sprigs"
Latitude (treated as Dining Commons),Wednesday,Lunch,Yellow,Basmati Rice,"Tap water, Dried White Basmati Rice"
