location,day,meal,zone,dish,ingredients
Latitude (treated as Dining Commons),Wednesday,Lunch,Blue,Pasta Puttanesca,"Pouched diced tomatoes (tomatoes, tomato juice, tomato concentrate, sea salt), Precooked Spaghetti Pasta (water, enriched durum semolina [durum semolina wheat flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid]), Non-Pareil Capers (capers, water, salt, vinegar), Extra Virgin Olive Oil, Pitted Kalamata Olives (pitted Kalamata olives, water, salt, vinegar, extra virgin olive oil. Per manufacturer, may contain pits), Minced Peeled Garlic Cloves, Canned Whole Anchovy Filets in Olive Oil (anchovies, olive oil, salt), Grated Parmesan Cheese (Parmesan cheese [pasteurized part-skim cow's milk, cheese cultures, salt, enzymes], powdered cellulose added to prevent caking, natamycin [a natural mold inhibitor]), Fresh Basil Leaves, Dried Crushed Red Pepper Flakes"
Latitude (treated as Dining Commons),Wednesday,Lunch,Blue,Garlic Loaf,"Parbaked roast garlic bread loaf (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, sour culture, roasted garlic, extra virgin olive oil, salt, garlic, semolina, olive oil, wheat germ, yeast, black pepper)"
Latitude (treated as Dining Commons),Wednesday,Lunch,Green,Xiang là Niúròu,"Fresh thin sliced choice beef tri-tip, spicy cumin paste (Fresh whole serrano peppers, Whole Cumin Seeds), Rice Bran Oil (NGMO rice bran oil, RDW), Tap Water, Oyster Sauce (water, sugar, salt, oyster extractives [oyster, water, salt], modified corn starch, caramel color, sodium benzoate), 1/4in Diced Green Onions, Chopped Ginger, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper"
Latitude (treated as Dining Commons),Wednesday,Dinner,Red,Salchipapa,"Frozen precooked steak cut potatoes (potatoes, vegetable oil [soybean, canola, cottonseed, and/or sunflower], contains less than 2% of dextrose, disodium dihydrogen pyrophosphate [to maintain natural color]), Sliced Linguiça Sausage (pork, wine vinegar, paprika, contains 2% or less of salt, nonfat milk powder, garlic, sugar, spices, monosodium glutamate, sodium nitrate), Kewpie Mayonnaise (vegetable oil [canola oil, soybean oil], egg yolk, vinegar, salt, monosodium glutamate, spice, natural flavor), Sour Cream (cultured cream. Contains less than 2% of whey, modified corn starch, sodium tripolyphosphate, carrageenan, calcium sulfate, locust bean gum, guar gum, potassium sorbate), Fancy Ketchup (tomato concentrate, distilled vinegar, high fructose corn syrup, corn syrup, salt, spice, onion powder, natural flavoring), Bottled Lime Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Aji Amarillo Powder (dried Aji amarillo chiles, silicon dioxide, anti caking agent), Fancy Ketchup (tomato concentrate, distilled vinegar, high fructose corn syrup, corn syrup, salt, spice, onion powder, natural flavoring), Chopped Parsley, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Ground White Pepper, Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
Latitude (treated as Dining Commons),Wednesday,Dinner,Yellow,Ethiopian Stir-fried Beef,"Beef fajita cut halal, Julienned Red Onions, Broccoli Rabe, 3/8in Diced Tomatoes, Canned Crushed Tomatoes (tomatoes, tomato puree, sea salt, citric acid), Ricotta Cheese (whey, milk, vinegar, xanthan gum, locust bean gum, guar gum), 3/8in Sliced Jalapeno Peppers, Rice Bran Oil (NGMO rice bran oil, RDW), Red Wine Vinegar (red wine vinegar, potassium metabisulfite, diluted with water to 5% acidity), Dijon Mustard (distilled white vinegar, mustard seed, water, salt, white wine, citric acid, tartaric acid, fruit pectin, sugar, spices), Chopped Ginger, Berbere (Ethiopian Spice Mix) (spices [including coriander, fennel, fenugreek, ajowan], paprika, salt, citric acid), Unsalted Clarified Butter (pasteurized cream), Berbere (Ethiopian Spice Mix) (spices [including coriander, fennel, fenugreek, ajowan], paprika, salt, citric acid), Whole Peeled Garlic Cloves, Berbere (Ethiopian Spice Mix) (spices [including coriander, fennel, fenugreek, ajowan], paprika, salt, citric acid), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Cilantro Sprigs, Dried Whole Fenugreek Seeds, Ground Cumin, Coarse Ground Black Pepper, Fresh Whole Rosemary Sprigs"
Latitude (treated as Dining Commons),Wednesday,Dinner,Blue,Pasta Puttanesca,"Pouched diced tomatoes (tomatoes, tomato juice, tomato concentrate, sea salt), Precooked Spaghetti Pasta (water, enriched durum semolina [durum semolina wheat flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid]), Non-Pareil Capers (capers, water, salt, vinegar), Extra Virgin Olive Oil, Pitted Kalamata Olives (pitted Kalamata olives, water, salt, vinegar, extra virgin olive oil. Per manufacturer, may contain pits), Minced Peeled Garlic Cloves, Canned Whole Anchovy Filets in Olive Oil (anchovies, olive oil, salt), Grated Parmesan Cheese (Parmesan cheese [pasteurized part-skim cow's milk, cheese cultures, salt, enzymes], powdered cellulose added to prevent caking, natamycin [a natural mold inhibitor]), Fresh Basil Leaves, Dried Crushed Red Pepper Flakes"
Latitude (treated as Dining Commons),Wednesday,Dinner,Blue,Garlic Loaf,"Parbaked roast garlic bread loaf (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, sour culture, roasted garlic, extra virgin olive oil, salt, garlic, semolina, olive oil, wheat germ, yeast, black pepper)"
Latitude (treated as Dining Commons),Wednesday,Dinner,Green,Vietnamese Beef Pho,"Pho broth (Tap water, (INACTIVE) Frozen Veal Bones, Whole Peeled Yellow Onions, Frozen Beef Sirloin Ball Tip (beef), Fresh Whole Ginger, Fish Sauce (anchovy extract, water, salt, fructose, hydrolyzed vegetable oil), Vegan Coconut Palm Sugar (organic evaporated coconut palm nectar), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Dried Whole Star Anise, Cinnamon Sticks, Dried Whole Cloves), rice noodles (Dried 3mm rice noodles (rice, water), Tap Water), beef ball tip sliced (Frozen beef sirloin ball tip (beef)), Whole Peeled Yellow Onions, Fresh Mung Bean Sprouts, Fresh Whole Mint Leaves, Fresh Whole Green Jalapeno Peppers, Fresh Thai Basil Leaves"
Latitude (treated as Dining Commons),Thursday,Breakfast,Red,Patatas Bravas,"1in diced peeled yukon potatoes, Canned Crushed Tomatoes (tomatoes, tomato puree, sea salt, citric acid), lemon garlic aioli (Vegan mayonnaise (soybean oil, water, organic distilled vinegar, contains less than 2% of salt, modified food starch, cane sugar, spice, natural flavor, lemon juice concentrate, calcium disodium edta, oleoresin paprika), Fresh Whole Lemons, Whole Peeled Garlic Cloves, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)), Minced Peeled Garlic Cloves, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), 1/4in Diced Yellow Onions, Smoked Paprika (paprika, silicon dioxide), Ground Cayenne Pepper, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper, Tabasco Hot Sauce (distilled vinegar, red pepper, salt)"
Latitude (treated as Dining Commons),Thursday,Breakfast,Red,Congee Rice Porridge,"Vegetable broth (Tap water, Liquid Vegetable Soup Base (tomato juice from concentrate, salt, yeast extract, sugar, potato starch, contains 2% or less of carrot extract, natural flavors)), Tap Water, Dried Broken Grain White Calrose Rice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Sesame Oil, Ground White Pepper"
Latitude (treated as Dining Commons),Thursday,Breakfast,Blue,Tartine à l'avocat,"Frozen avocado pulp, Sliced Sourdough Bread (unbleached enriched flour [wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], water, yeast, wheat gluten. Contains 2% or less of acetic acid, lactic acid, fumaric acid, soybean oil, high fructose corn syrup, sugar, salt, calcium propionate and potassium sorbate, DATEM, wheat flour, calcium sulfate, ascorbic acid, enzymes), Wild Arugula Leaves, Fresh Sliced Radishes, Bottled Lemon Juice, Extra Virgin Olive Oil, Grated Romano Cheese (Parmesan cheese [pasteurized part skim milk, cheese cultures, salt, enzymes], Romano cheese [pasteurized part skim milk, cheese cultures, salt, enzymes], powdered cellulose [to prevent caking]), Fresh Whole Mint Leaves, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper"
Latitude (treated as Dining Commons),Thursday,Breakfast,Blue,Plain Greek Yogurt,"Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream)"
Latitude (treated as Dining Commons),Thursday,Breakfast,Blue,Turkish Cardamom Pistachio Yogurt,"Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream), Whole Shelled Pistachios, Extra Virgin Olive Oil, Frozen Lemon Zest, Dried Ground Cardamom (cardamom)"
Latitude (treated as Dining Commons),Thursday,Breakfast,Blue,Chai Spiced Yogurt,"Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream), Whole Milk, Vanilla Extract (water, vanilla bean extractives, alcohol), Ground Cinnamon, Vegan Fine Granulated White Sugar, Dried Ground Ginger (ginger, sulfur dioxide. Per manufacturer, contains sulfites), Dried Ground Cardamom (cardamom), Ground Nutmeg, Ground Coriander"
Latitude (treated as Dining Commons),Thursday,Breakfast,Blue,Fresh Fruit Salad,"Fresh fruit salad (pineapple, grape, melon) (cantaloupe, honeydew, pineapple, grapes)"
Latitude (treated as Dining Commons),Thursday,Breakfast,Green,Red Conchas - Sweet Bread,"1.3oz pink conchas (base [enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, soybean oil, vital wheat gluten, nonfat dry milk, emulsifier [mono- and diglycerides, citric acid]. contains 2% or less of each of the following: dried whole eggs, salt, natural and artificial flavors [milk], dough conditioner [dry yeast, calcium sulfate, ammonium sulfate, enriched wheat flour {wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, salt, enzymes], leavening [sodium bicarbonate, monocalcium phosphate], calcium propionate [preservative], yellow 5, yellow 6, soy flour, water, palm oil, enriched wheat flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], bread flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin folic acid], sugar, powdered sugar [sugar, cornstarch], yeast [yeast, sorbitan monostearate], cinnamon, pink color [water, high fructose corn syrup, glycerine, fd&amp;c red 3 [e127], sugar, modified food starch, sodium benzoate and potassium sorbate [preservatives], carragenan, xanthan gum, fd&amp;c yellow 5 [e102], citric acid])"
Latitude (treated as Dining Commons),Thursday,Breakfast,Green,Yellow Conchas - Sweet Bread,"1.3oz yellow conchas (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, soybean oil, vital wheat gluten, nonfat dry milk, emulsifier [mono- and diglycerides, citric acid]. contains 2% or less of each of the following: dried whole eggs, salt, natural and artificial flavors [milk], dough conditioner [dry yeast, calcium sulfate, ammonium sulfate, enriched wheat flour {wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, salt, enzymes], leavening [sodium bicarbonate, monocalcium phosphate], calcium propionate [preservative], yellow 5, yellow 6, soy flour, water, palm oil, enriched wheat flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], bread flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin folic acid], sugar, powdered sugar [sugar, cornstarch], yeast [yeast, sorbitan monostearate], cinnamon, color [water, high fructose corn syrup, glycerine, fd&amp;c yellow 5, sugar, food modified starch, carrageenan, sodium benzoate and potassium sorbate {as preservatives}, xanthan gum, citric acid])"
Latitude (treated as Dining Commons),Thursday,Lunch,Red,Chile Colorado,"1/2 x 1 x 2 sliced beef fajita halal, 1/2in Diced Yellow Onions, Tap Water, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Liquid Vegetable Soup Base (tomato juice from concentrate, salt, yeast extract, sugar, potato starch, contains 2% or less of carrot extract, natural flavors), Dried Ground Guajillo Pepper Powder (chili pepper, silicon dioxide [anti-caking agent], ethoxyquin [antioxidant agent]), Unbleached All Purpose Flour (unbleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper, Dried Mexican Oregano Leaves, Ground Cumin, Granulated Garlic, Smoked Paprika (paprika, silicon dioxide), Whole Bay Leaves, day of service, day before service"
Latitude (treated as Dining Commons),Thursday,Lunch,Red,Soyrizo Fajita Mix,"Fresh sliced peppers and onions (fajita mix), Soy Chorizo Sausage Crumbles (water, organic textured soy protein [soy flour], organic soybean oil, organic distilled vinegar, organic seasoning [organic chile pepper, organic spices, salt, organic paprika, organic dextrose, organic Ancho chile powder, organic onion powder, organic garlic powder, sea salt, natural extractives of paprika], salt, organic caramel color, natural extractives of paprika)"
Latitude (treated as Dining Commons),Thursday,Lunch,Red,Frijoles Sabrosos,"Canned pinto beans (pinto beans, water, salt, calcium chloride, calcium disodium edta), 3/8in Diced Tomatoes, 1/4in Diced Yellow Onions, Whole Peeled Garlic Cloves, Tap Water, Canola Salad Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Chipotle Peppers in Adobo Sauce (water, tomato paste, dried Chipotle peppers, distilled vinegar, corn oil. Contains 2% or less of iodized salt, potassium iodate, corn starch, onion powder, garlic powder, spices), Dried Mexican Oregano Leaves"
Latitude (treated as Dining Commons),Thursday,Lunch,Red,Arroz Mexicano,"Vegetable broth (Tap water, Liquid Vegetable Soup Base (tomato juice from concentrate, salt, yeast extract, sugar, potato starch, contains 2% or less of carrot extract, natural flavors)), Dried White Long Grain Rice, Canned Crushed Tomatoes (tomatoes, tomato puree, sea salt, citric acid), Canola Salad Oil, 1/4in Diced Yellow Onions, Shredded Orange Carrots, Frozen Corn Kernels (sweet white corn), 1/2in Diced Green Bell Peppers, Achiote Paste (annatto seeds, vinegar, salt, water, granulated garlic, spices, sodium benzoate, corn meal, corn flour, FD&amp;C 40), 1/2in Diced Celery, Granulated Garlic, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Ground Cayenne Pepper"
Latitude (treated as Dining Commons),Thursday,Lunch,Red,Flour Tortillas,"10in flour tortillas (enriched bleached flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, soybean oil, vegetable shortening [soybean oil, mono- and diglycerides, vitamin e, vitamin c palmitate], salt, mono- and diglycerides, baking powder [sodium bicarbonate, cornstarch, sodium aluminum sulfate, calcium sulfate, monocalcium phosphate], calcium propionate, wheat gluten, fumaric acid, guar gum, xanthan gum, microcrystalline cellulose, l-cysteine)"
Latitude (treated as Dining Commons),Thursday,Lunch,Red,Sour Cream,"Sour cream (cultured cream. contains less than 2% of whey, modified corn starch, sodium tripolyphosphate, carrageenan, calcium sulfate, locust bean gum, guar gum, potassium sorbate)"
Latitude (treated as Dining Commons),Thursday,Lunch,Red,Pico De Gallo,"1/4in pico de gallo (tomatoes, onion, fresh cilantro, jalapeno pepper)"
Latitude (treated as Dining Commons),Thursday,Lunch,Red,Tomato Bisque Soup,"Tomato bisque soup (daylight) (organic diced tomatoes [fresh vine-ripened organic california tomatoes, calcium chloride, citric acid], water, organic cream, organic onion, organic tomato paste [vine-ripened fresh organic tomatoes, citric acid], organic rice flour, organic milk, organic brown sugar, organic garlic, sea salt, organic cultured dextrose [organic cultured dextrose, organic maltodextrin], organic black pepper)"
Latitude (treated as Dining Commons),Thursday,Lunch,Red,Turkey Chili with Beans,"Turkey chili w/ beans soup (daylight) (ground turkey, tomato in heavy puree [tomatoes, tomato puree, citric acid], diced tomatoes [diced tomatoes, tomato juice, sea salt, calcium chloride, citric acid], kidney beans, onion, tomato puree [fresh vine ripened california tomatoes, citric acid], red bell pepper, garlic, cumin, lemon juice, sea salt, cultured dextrose, ancho chili peppers, chili powder, coriander, cayenne pepper, cinnamon, oregano)"
Latitude (treated as Dining Commons),Thursday,Lunch,Yellow,Housemade Chicken Shawarma,"Shawarma chicken (Fresh chicken thigh sliced halal, shawarma seasoning mix (Granulated garlic, Ground Cumin, Onion Powder (onion powder), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Za'atar Spice Mix (ground sumac, spices, sesame seed, salt, canola oil), Dried Aleppo Style Red Chile Pepper Flakes, Smoked Paprika (paprika, silicon dioxide)), seasoning rub), basmati rice (Tap water, Dried White Basmati Rice), afghani salad (3/8in diced tomatoes, 1/2in Diced Skin-on Cucumbers, 1/4in Diced Red Onions, Fresh Fine Chopped Cilantro, Bottled Lemon Juice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper), Naan Bread (unbleached enriched flour [wheat flour, malted barley flour, reduced iron, thiamin mononitrate, niacin, riboflavin, folic acid], filtered water, canola oil, sugar, sea salt, yeast, cultured wheat, baking powder [sodium bicarbonate, sodium acid pyrophosphate, potato starch], enzymes), roasted garlic lemon tahini sauce (Non-fat plain greek yogurt (cultured pasteurized grade a nonfat milk), Tahini Paste (roasted hulled crushed sesame seeds), Bottled Lemon Juice, Whole Milk, garlic mash (Whole peeled garlic cloves, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Whole Mint Leaves, Shaker Ground Black Pepper, Smoked Paprika (paprika, silicon dioxide)), Shredded Iceberg Lettuce"
Latitude (treated as Dining Commons),Thursday,Lunch,Yellow,Falafel Plate,"1oz precooked falafel balls (water, chickpeas, parsley, onions, cilantro, serrano peppers, garlic puree [garlic, citric acid, ascorbic acid]. contains 2% or less of salt, spices, rice flour, xanthan gum), afghani salad (3/8in diced tomatoes, 1/2in Diced Skin-on Cucumbers, 1/4in Diced Red Onions, Fresh Fine Chopped Cilantro, Bottled Lemon Juice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper), basmati rice (Tap water, Dried White Basmati Rice), Naan Bread (unbleached enriched flour [wheat flour, malted barley flour, reduced iron, thiamin mononitrate, niacin, riboflavin, folic acid], filtered water, canola oil, sugar, sea salt, yeast, cultured wheat, baking powder [sodium bicarbonate, sodium acid pyrophosphate, potato starch], enzymes), Shredded Iceberg Lettuce, Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
Latitude (treated as Dining Commons),Thursday,Lunch,Yellow,Basmati Rice,"Tap water, Dried White Basmati Rice"
Latitude (treated as Dining Commons),Thursday,Lunch,Blue,Borscht,"Tap water, 75/25 Frozen Ground Pork, 1/4in Sliced Skin on Yukon Gold Potato, Matchstick Red Beets, 1/2in Diced Tomatoes, Matchstick Carrots, Fresh Shredded Green Cabbage, 1/2in Diced Yellow Onions, Tomato Paste (vine-ripened tomatoes), Sour Cream (cultured cream. Contains less than 2% of whey, modified corn starch, sodium tripolyphosphate, carrageenan, calcium sulfate, locust bean gum, guar gum, potassium sorbate), White Cooking Wine (wine, water, neutral spirits, salt, tartaric acid, citric acid, potassium sorbate, potassium metabisulfite, caramel color), Minced Peeled Garlic Cloves, Canola and Olive Oil Blend 75/25 (75% canola oil, 25% extra virgin olive oil), Vegan Fine Granulated White Sugar, Fresh Whole Dill Sprigs, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper"
Latitude (treated as Dining Commons),Thursday,Lunch,Green,Ma-Po Tofu,"Tap water, sticky rice (Dried white calrose rice, Tap Water), tofu (Firm tofu), Tap Water, Tap Water, Asian Chili Oil (soybean oil, chili), Regular Soy Sauce (water, soybeans, wheat, salt. Contains less than 1% of sodium benzoate), Tomato Paste (vine-ripened tomatoes), Crunchy Garlic with Chili Oil (non-GMO canola oil, onions, chili peppers, rice bran, mushroom powder, garlic, spices, turbinado sugar, salt), Whole Peeled Garlic Cloves, Fermented Whole Black Beans (black beans, soybeans, water, salt, ginger), Gochujang (red pepper seasoning [red pepper powder, water, salt, garlic, onion], corn syrup, water, wheat flour, wheat rice, salt, rice powder, soybean powder, monosodium L-glutamate, potassium sorbate, seed malt), Dried Whole Shiitake Mushrooms (dried mushroom, sulfur dioxide), 1/4in Diced Green Onions, Fermented Whole Black Beans (black beans, soybeans, water, salt, ginger), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Cilantro Sprigs, Dried Crushed Red Pepper Flakes, Dried Whole Shiitake Mushrooms (dried mushroom, sulfur dioxide), Nutritional Yeast Flakes, Dried Whole Szechuan Peppercorns, Dried Whole Szechuan Peppercorns, presentation, blanching tofu, sauce, mushroom rehydration, mushroom-black bean paste"
Latitude (treated as Dining Commons),Thursday,Dinner,Red,Chile Colorado,"1/2 x 1 x 2 sliced beef fajita halal, 1/2in Diced Yellow Onions, Tap Water, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Liquid Vegetable Soup Base (tomato juice from concentrate, salt, yeast extract, sugar, potato starch, contains 2% or less of carrot extract, natural flavors), Dried Ground Guajillo Pepper Powder (chili pepper, silicon dioxide [anti-caking agent], ethoxyquin [antioxidant agent]), Unbleached All Purpose Flour (unbleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper, Dried Mexican Oregano Leaves, Ground Cumin, Granulated Garlic, Smoked Paprika (paprika, silicon dioxide), Whole Bay Leaves, day of service, day before service"
Latitude (treated as Dining Commons),Thursday,Dinner,Red,Soyrizo Fajita Mix,"Fresh sliced peppers and onions (fajita mix), Soy Chorizo Sausage Crumbles (water, organic textured soy protein [soy flour], organic soybean oil, organic distilled vinegar, organic seasoning [organic chile pepper, organic spices, salt, organic paprika, organic dextrose, organic Ancho chile powder, organic onion powder, organic garlic powder, sea salt, natural extractives of paprika], salt, organic caramel color, natural extractives of paprika)"
